,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
ESS,-0.019586900249123573,-0.43018341064453125,0.4214611053466797,-0.4498964250087738,-0.34135645627975464,0.8480824828147888,-1.1232625246047974,0.7073092460632324,-0.5216718912124634,0.21572668850421906,-0.01979352906346321,0.01262209564447403,0.7596419453620911,-0.26624658703804016,0.6106662154197693,0.4725579023361206,-0.8493165373802185,0.5632713437080383
ETN,0.8429958820343018,-0.47230878472328186,1.0824538469314575,-0.1860821694135666,-0.5849535465240479,0.8746387958526611,-0.4851875305175781,0.08321961760520935,-0.7963507771492004,1.0657591819763184,-0.29975178837776184,-0.38716572523117065,0.3812744915485382,-0.07395783066749573,0.2480909675359726,-0.4559521973133087,-0.3348703384399414,-0.3082290291786194
ETR,-0.004760358482599258,-0.627814769744873,0.29023271799087524,-0.3566017150878906,0.20143884420394897,0.29559552669525146,-0.9837206602096558,0.5857287049293518,-0.798349142074585,0.27774497866630554,-0.02675647661089897,0.10334494709968567,0.5238410830497742,0.040157102048397064,0.22244291007518768,-0.22252506017684937,-0.036144088953733444,0.06825187802314758
ETSY,2.9451818466186523,-1.2905457019805908,-0.05186084285378456,-0.6783091425895691,-0.5959123969078064,1.6972382068634033,-0.48244649171829224,-0.056242719292640686,-1.4209189414978027,0.9047538638114929,-0.10577384382486343,1.8290061950683594,1.9229458570480347,-0.2578918933868408,1.6370645761489868,-0.4905093014240265,1.1153961420059204,0.07709130644798279
EVRG,-0.11520069092512131,-0.25518450140953064,0.5001931190490723,-0.03476032614707947,-0.16874635219573975,0.7563645839691162,-0.732377827167511,0.36160582304000854,-0.26196783781051636,-0.11660459637641907,-0.28936317563056946,-0.156169593334198,0.765400767326355,0.08198153972625732,0.17375296354293823,-0.5761816501617432,-0.17390650510787964,0.15930987894535065
EW,0.36023104190826416,-0.5336394309997559,0.5523871183395386,0.04127665236592293,0.23746521770954132,0.2677716016769409,-1.2028563022613525,0.3176652193069458,-0.4464729428291321,0.45940762758255005,-0.10355301201343536,-0.4551321566104889,0.6113715767860413,0.6623312830924988,0.10211637616157532,0.36129504442214966,-1.2827929258346558,0.33479043841362
EXC,0.42532411217689514,-0.7771322131156921,0.490124374628067,-0.2611226737499237,-0.25695666670799255,0.3946684002876282,-0.9354663491249084,0.7857522964477539,-0.6972635388374329,0.31198132038116455,-0.41903120279312134,0.15617917478084564,0.4623025357723236,0.20649929344654083,0.5067156553268433,-0.1659349650144577,-0.08483977615833282,0.14981667697429657
EXPD,0.8065318465232849,-0.3272240459918976,-0.06607093662023544,-0.1328139305114746,0.007691011764109135,0.45818424224853516,-0.32607409358024597,-0.031024260446429253,-0.2521722614765167,0.16858327388763428,0.2793090343475342,0.045111458748579025,0.3689539432525635,0.18142275512218475,-0.20400173962116241,0.022761281579732895,-0.7481517791748047,0.00802493654191494
EXPE,1.4466638565063477,-0.655425488948822,1.3162777423858643,-0.49582839012145996,-0.46937957406044006,0.05016221106052399,-1.303030252456665,0.49200794100761414,-0.5075119137763977,-0.7867050766944885,0.8664441704750061,-0.056702833622694016,-0.22393861413002014,0.1918468475341797,0.28569889068603516,-0.8426544666290283,0.5036739110946655,-0.2660943567752838
EXR,0.284528911113739,-0.4682202637195587,0.39342236518859863,-0.05758050084114075,-0.38989028334617615,0.8356226682662964,-0.7674931883811951,-0.3728133738040924,-0.027823932468891144,0.671183705329895,-0.3340209722518921,0.17513605952262878,0.6483773589134216,0.009722731076180935,1.0282632112503052,0.20036733150482178,-1.0864263772964478,0.8894779086112976
F,1.1480430364608765,-0.3058013916015625,1.0991487503051758,0.11843075603246689,-0.5331377983093262,0.8075713515281677,-0.011384725570678711,-0.29189634323120117,-0.10064481198787689,0.25995394587516785,0.30469658970832825,-0.2632831633090973,1.3771634101867676,-0.08188295364379883,0.059021543711423874,-0.7011458277702332,-0.7550911903381348,-0.11946576833724976
FANG,0.7720202207565308,-0.5219561457633972,0.8669161200523376,0.3859415650367737,0.9138115048408508,-1.121914267539978,-1.1187026500701904,0.2453073263168335,-1.7136496305465698,1.1232380867004395,1.223961353302002,0.4903418719768524,-0.03950991481542587,-1.1577035188674927,1.9514970779418945,-0.3664839565753937,-1.1718106269836426,0.23957303166389465
FAST,0.49828219413757324,-0.6750754714012146,0.8486905097961426,-0.3348899185657501,0.2713739275932312,0.7272213697433472,-0.014511819928884506,-0.3423309326171875,-0.09954460710287094,0.23948942124843597,-0.6969150304794312,0.4432266652584076,0.4344886243343353,-0.12758740782737732,0.3741501271724701,-0.22451922297477722,-0.7011898756027222,0.5482549667358398
FB,1.1210945844650269,-1.464019775390625,0.46062493324279785,0.019686054438352585,-0.06448467075824738,-0.20913483202457428,-0.5137465000152588,0.8415683507919312,-0.25220444798469543,0.9211509823799133,-0.40703895688056946,0.32746171951293945,0.7460818886756897,-0.017286160960793495,0.3828619122505188,-1.328726053237915,0.2181675285100937,0.058674924075603485
FBHS,0.4067609906196594,-0.9106876254081726,0.661763608455658,-0.07213850319385529,-0.5180661082267761,0.5023380517959595,-0.2880615293979645,0.07488119602203369,-0.4624252915382385,1.0847134590148926,-0.04287534952163696,0.2189217209815979,0.128694549202919,0.12645763158798218,-0.1712399572134018,-0.7797622084617615,-0.06985706090927124,-0.19944651424884796
FCX,1.5198265314102173,0.16436931490898132,0.37705346941947937,0.7155188322067261,-0.53765469789505,0.1148100346326828,0.11098503321409225,-0.43367406725883484,-0.2547686994075775,1.2587038278579712,-1.2309163808822632,-0.6732659339904785,0.6603410243988037,0.08255119621753693,-0.6136149764060974,0.3523966372013092,-0.35909387469291687,0.5188363790512085
FDS,0.5296139121055603,-0.4116854965686798,0.40741094946861267,-0.48559126257896423,0.17309415340423584,0.9361265897750854,-1.004111409187317,0.3195217549800873,-0.7182364463806152,0.6401625275611877,-0.37359634041786194,0.2066083699464798,0.5661248564720154,-0.1542896330356598,0.9799314141273499,0.09079493582248688,-0.4762440323829651,0.6224877834320068
FDX,-0.3446022868156433,-0.050519298762083054,0.34977880120277405,-0.32155823707580566,-0.44677072763442993,0.5451277494430542,-0.28812655806541443,-0.5504547953605652,0.08182662725448608,0.7990930676460266,-0.541683554649353,0.6537796854972839,0.13622179627418518,-0.5248723030090332,0.5515297651290894,-0.048415664583444595,-0.8257535099983215,-0.47825196385383606
FE,0.9029008150100708,-0.9194652438163757,0.14953193068504333,-0.8554452657699585,-0.062140416353940964,-0.6068815588951111,-0.2645986080169678,1.2283841371536255,-0.9385340213775635,0.617666482925415,-0.5914402008056641,0.6343144178390503,0.26233458518981934,0.09505879133939743,0.4267194867134094,0.03102344274520874,-0.6877028942108154,0.48221340775489807
FFIV,0.8700849413871765,-0.9602784514427185,0.3946648836135864,-0.052269864827394485,-0.3384914994239807,0.9548463225364685,-0.5610641837120056,0.038660041987895966,-0.4209532141685486,-0.20866557955741882,-0.004243444185703993,0.3261302411556244,0.13109029829502106,0.18819251656532288,0.6829866766929626,-0.4200582206249237,-0.841985821723938,0.18207451701164246
FIS,0.4997899532318115,-0.9859269261360168,0.8800783753395081,0.24808146059513092,0.2030729204416275,0.7398455739021301,-1.2931970357894897,0.018626661971211433,-0.7510685324668884,0.9645646214485168,-0.23922976851463318,0.5904985070228577,0.7205108404159546,-0.6320580840110779,-0.027573147788643837,-0.23909629881381989,0.23654887080192566,-0.3464088439941406
FISV,0.8915611505508423,-0.9890005588531494,0.9137111902236938,0.006900955457240343,0.2568995952606201,0.42594483494758606,-0.8430256247520447,0.2365225851535797,-0.9196625351905823,1.0770460367202759,-0.06012331694364548,0.2843198776245117,0.4898605942726135,-0.5729856491088867,0.29550471901893616,-0.2778492569923401,0.1283135712146759,-0.3705696165561676
FITB,1.0444903373718262,-0.7821670770645142,1.4971871376037598,-0.5123705863952637,-0.23363295197486877,0.88786381483078,-1.1543333530426025,0.7586045861244202,-0.7127525806427002,1.2868107557296753,-0.8435196876525879,0.21327243745326996,0.9918432831764221,-0.6299299597740173,0.9199528694152832,-0.3225381374359131,-1.3590935468673706,-0.1316138505935669
FLT,0.6150661706924438,-0.5629348158836365,1.0593113899230957,0.3070064187049866,0.42585352063179016,0.5924105644226074,-1.1380386352539062,0.26057717204093933,-1.0753452777862549,0.544424295425415,0.20466138422489166,-0.4279637634754181,0.3386519253253937,0.3295400142669678,-0.038286659866571426,-0.6032075881958008,-0.647061288356781,-0.3602237105369568
FMC,1.4784914255142212,-1.2905114889144897,0.49959760904312134,0.4673396944999695,-0.19359783828258514,0.9025450944900513,-0.962740421295166,-0.07373829185962677,-0.9677425622940063,1.0589444637298584,0.28884807229042053,-0.15588605403900146,-0.17275501787662506,-0.2971000373363495,0.5613076090812683,-0.4187718629837036,-0.17122507095336914,0.6915812492370605
FRC,0.562260627746582,-0.7486945390701294,0.9901423454284668,0.05365896224975586,-0.23857523500919342,0.7397523522377014,-0.6607208251953125,1.0578864812850952,-1.115113377571106,0.8744601011276245,-0.22881102561950684,-0.6804638504981995,0.6841626167297363,0.2270582914352417,0.012871153652668,-0.20802593231201172,-0.3269149661064148,0.1338803619146347
FRT,0.9772114753723145,-0.4725053906440735,0.1334061324596405,-0.49456337094306946,-0.4957234561443329,0.17686881124973297,-0.7998760342597961,0.8606670498847961,-1.0707106590270996,0.6660972237586975,-0.14873959124088287,-0.0812292993068695,0.616834282875061,-0.4085034132003784,0.480790913105011,-0.3089527487754822,-1.2665892839431763,0.4407881498336792
FTNT,0.7321105599403381,-0.7364681363105774,0.658486545085907,0.33553099632263184,-0.596550464630127,1.5321458578109741,-0.9716851711273193,1.0615646839141846,-0.6667540669441223,1.701764464378357,-0.030766157433390617,0.10301242023706436,1.0637296438217163,0.17787277698516846,1.0998244285583496,-0.2078293114900589,-0.11289078742265701,0.32124781608581543
FTV,0.59339839220047,-0.3854321241378784,0.30593571066856384,-0.12101205438375473,-0.31782054901123047,0.9731153845787048,-1.0872087478637695,0.583463191986084,-0.9143962264060974,0.3239835500717163,0.471524178981781,-0.5804442167282104,0.5035290718078613,-0.7163776755332947,0.5630083084106445,-0.33899909257888794,-0.5575845837593079,0.4241686761379242
GD,0.1704028844833374,-0.3711537718772888,0.7788181304931641,-0.1467372179031372,-0.5289626717567444,0.6558770537376404,-0.7706728577613831,0.11659494787454605,-0.7279084324836731,0.8114732503890991,-0.4745721220970154,-0.0003730829921551049,-0.09411666542291641,0.04469999298453331,0.7375029921531677,-0.40596431493759155,-0.7798746824264526,0.2966591715812683
GE,0.42040660977363586,-0.15538015961647034,1.474554181098938,0.1267698109149933,-0.18638403713703156,0.6691752672195435,-0.6917400360107422,0.2942088842391968,-0.4198048710823059,0.44555026292800903,-0.5822725892066956,-0.8571529984474182,0.3870103061199188,-0.18024253845214844,0.4852847456932068,-0.22824826836585999,-1.4093034267425537,-0.17053891718387604
GILD,0.7362651228904724,-1.0754119157791138,0.8210840225219727,-0.3675726056098938,-0.33829668164253235,0.643064558506012,-0.6320511698722839,0.5255109667778015,0.08411212265491486,-0.05433492735028267,0.2873420715332031,-0.10780878365039825,0.3250086307525635,-0.7049298286437988,-0.24305236339569092,-0.6212309002876282,-0.9412081241607666,0.11560586094856262
GIS,0.6954463720321655,-0.4597616195678711,0.0424635112285614,-0.7534422874450684,0.16581420600414276,0.5143961906433105,-0.05202964320778847,0.42382609844207764,-0.4416113793849945,-0.40661731362342834,0.0719510018825531,-0.09072144329547882,0.2926846742630005,-0.004511356353759766,0.48345184326171875,-0.4555912911891937,-0.42034539580345154,-0.1104092001914978
GL,0.6695550084114075,-1.0101076364517212,0.8058872222900391,0.020370174199342728,-0.5788735747337341,1.3167650699615479,-0.575271725654602,0.7757479548454285,-0.4196023643016815,0.3446044921875,-0.1563507467508316,-0.26522815227508545,0.5732723474502563,0.0032417878974229097,-0.015812445431947708,-0.1975744515657425,-0.9311461448669434,-0.30617573857307434
GLW,1.4174270629882812,-0.7934926152229309,0.3959521949291229,-0.3542557656764984,-0.10357916355133057,0.5690950751304626,-0.4763645827770233,0.7647964954376221,-0.10032869130373001,0.2531464397907257,-0.6484840512275696,-0.0457940548658371,-0.08131387084722519,0.14976873993873596,0.5476548671722412,-0.5406810641288757,-0.15234656631946564,-0.8255040049552917
GM,1.1585320234298706,-1.14449143409729,1.003403663635254,-0.3464791774749756,-0.3618158996105194,0.5051621794700623,0.3532089591026306,0.21185296773910522,-0.01748068258166313,0.6002243161201477,-0.1325811743736267,0.04771190509200096,0.7443512082099915,-0.0837298035621643,-0.22030127048492432,-1.2152376174926758,-0.16418865323066711,-0.4374621510505676
GNRC,0.7392866611480713,0.4183363616466522,0.00861721858382225,-0.35127314925193787,0.5938027501106262,-0.03933137282729149,-0.45453789830207825,0.32370781898498535,-0.4905630052089691,0.6488767862319946,-0.649658739566803,0.9145287871360779,0.1908344030380249,0.07299219816923141,1.7194242477416992,-0.2925311028957367,0.45771026611328125,-0.46393856406211853
GOOG,0.9032720923423767,-0.8180620074272156,0.6740620136260986,-0.2528541684150696,0.09300088882446289,0.4174889624118805,-0.5580452084541321,0.9744095802307129,-0.34414005279541016,0.5896822810173035,-0.06732341647148132,0.2800300121307373,0.001450626295991242,-0.21891048550605774,0.182028129696846,-0.0882558822631836,-0.28097963333129883,0.17411264777183533
GOOGL,0.9135971069335938,-0.8475565314292908,0.6215394735336304,-0.19598333537578583,0.09195411205291748,0.3518042266368866,-0.49118518829345703,0.9100987315177917,-0.267604798078537,0.5715680122375488,-0.06380096822977066,0.31110841035842896,-0.10792185366153717,-0.16995736956596375,0.1634594202041626,-0.0758131816983223,-0.3634570837020874,0.17710119485855103
GPC,0.4879087507724762,-0.542431116104126,1.0782350301742554,-0.05809163302183151,-0.19754336774349213,0.6215510368347168,-0.5641089677810669,0.15978942811489105,-0.29926690459251404,0.35622531175613403,-0.5955965518951416,0.35141170024871826,0.30934086441993713,-0.01789146661758423,0.10972707718610764,-0.32951819896698,-0.41647621989250183,-0.5122741460800171
GPN,0.7882698774337769,-0.9606250524520874,1.0850073099136353,0.044747479259967804,0.2411060333251953,0.7565584778785706,-1.5036015510559082,0.43592777848243713,-0.6922339200973511,0.7870742082595825,-0.13728313148021698,0.3704509735107422,1.1523313522338867,-0.10665597766637802,0.32804131507873535,-0.9571130275726318,0.19201138615608215,-0.35259148478507996
GPS,1.151849627494812,0.24129968881607056,0.7633750438690186,-2.2199316024780273,-0.36233535408973694,1.355705738067627,-2.298262119293213,0.47316673398017883,-0.8539310097694397,1.6597521305084229,-1.500422477722168,0.4463249742984772,0.394064724445343,-1.0485652685165405,1.3944071531295776,-2.285034656524658,-0.8830294609069824,-1.0143468379974365
GRMN,0.8182189464569092,-0.4598129391670227,0.2756391763687134,0.33400726318359375,-0.3355294167995453,0.6251983642578125,-0.8589982390403748,1.1363813877105713,-0.47066912055015564,0.487730473279953,-0.36197948455810547,0.1879333257675171,0.021069534122943878,0.36571717262268066,0.057457249611616135,0.06657863408327103,-0.07245731353759766,-0.4822382628917694
GS,0.5380734801292419,-1.322062373161316,1.146915078163147,-0.3428252041339874,-0.4209171235561371,0.909164547920227,-0.6400384902954102,-0.013553370721638203,-0.6505337953567505,0.795365035533905,-0.675440788269043,0.39522263407707214,0.2978723645210266,-0.2930120527744293,0.9309343695640564,-1.0133404731750488,-0.3900875747203827,0.1427907943725586
GWW,0.8871283531188965,-1.2231380939483643,0.9484999179840088,-0.7748931050300598,0.08839148283004761,0.5817872881889343,-0.4151943325996399,-0.30130451917648315,0.20556701719760895,1.2007474899291992,-0.6500284075737,-0.21236205101013184,0.14955675601959229,0.01616438664495945,0.24968183040618896,-0.18276739120483398,-0.6522906422615051,0.41454312205314636
HAL,0.749451756477356,-0.8750370144844055,0.8704285025596619,0.34656792879104614,0.41441279649734497,-0.008668438531458378,-0.8391748666763306,0.2873261272907257,-1.4034318923950195,0.7818723320960999,0.3197084367275238,0.491891473531723,0.027434658259153366,-1.3031764030456543,0.8313303589820862,-0.6804171800613403,-0.7877061367034912,0.06606137007474899
HAS,0.7206446528434753,-0.5791115760803223,0.18904229998588562,-0.08509126305580139,-0.542521059513092,-0.15735924243927002,-0.8774921894073486,-0.26061031222343445,0.049280229955911636,0.13025616109371185,-0.03513147309422493,0.637768030166626,0.7598915696144104,-0.09175392240285873,-0.027889687567949295,-0.41579556465148926,0.10284679383039474,-0.32036662101745605
HCA,0.48281702399253845,-0.7752583026885986,0.29874923825263977,0.17165018618106842,0.40019309520721436,0.7306110858917236,-1.4535655975341797,-0.013911422342061996,-0.6262150406837463,1.8443784713745117,-0.016751138493418694,0.2686195373535156,0.014078609645366669,-0.019883254542946815,0.6884433627128601,-0.05062860995531082,-1.237821102142334,-0.3069327175617218
HD,0.7194493412971497,-1.103347659111023,0.3074301779270172,-0.12083196640014648,-0.47135525941848755,0.7898625135421753,-0.7112054228782654,-0.18680734932422638,-0.062106624245643616,0.9564370512962341,-0.5820931792259216,0.7973672747612,0.7884277701377869,0.13787780702114105,0.0908782109618187,-0.39987847208976746,-0.10525541007518768,-0.0713062584400177
HES,1.511270523071289,-0.6344417929649353,1.3619401454925537,0.449268102645874,-0.008403237909078598,0.5343424677848816,-1.2283841371536255,0.5234809517860413,-0.47081807255744934,0.927019476890564,0.18667946755886078,-0.1559288054704666,0.3582584857940674,-1.0000340938568115,1.9401695728302002,-0.5528024435043335,-1.4684399366378784,0.260736346244812
HIG,0.917693018913269,-0.6606837511062622,0.6788402199745178,-0.3852601647377014,-0.3170250952243805,0.09665276110172272,-0.534134030342102,0.5060607194900513,-1.8556443452835083,2.341702461242676,-0.8176363706588745,0.08362600207328796,0.045414119958877563,0.2599465250968933,-0.15940536558628082,0.1581786721944809,-1.0783700942993164,0.3136533200740814
HII,0.25066497921943665,-0.5505195260047913,1.0850385427474976,-0.3526912033557892,-0.7228898406028748,0.15223576128482819,-0.7434099912643433,-0.17176033556461334,-0.032812654972076416,0.7072135806083679,-0.9575155973434448,0.5895161628723145,0.07392910867929459,0.033823419362306595,0.10565869510173798,-0.09058592468500137,-0.9494566321372986,-0.5598595142364502
HLT,0.6032935976982117,-0.03856703266501427,0.7435789704322815,0.0631004348397255,0.13583290576934814,-0.11305481940507889,-0.5245416164398193,0.4880410432815552,-0.18621022999286652,0.3083706498146057,0.4192892909049988,-0.0702805370092392,0.027254749089479446,-0.7473559975624084,0.3532646894454956,-0.8964319229125977,-0.19669149816036224,-0.30140942335128784
HOLX,0.7966662049293518,-1.0185707807540894,-0.047719795256853104,-0.017975864931941032,-0.1452631801366806,0.6937134265899658,-1.2052898406982422,0.03541059419512749,-0.35363537073135376,0.7551217675209045,0.462274432182312,0.12154044955968857,-0.06637994199991226,0.7109519243240356,-0.020702851936221123,0.15775027871131897,-0.4581810534000397,0.20745974779129028
HON,0.7240088582038879,-0.6847232580184937,0.7199254035949707,-0.16111618280410767,-0.6191405653953552,1.2116234302520752,-0.8094924688339233,-0.14091850817203522,-0.5510320663452148,0.613175094127655,0.01114188227802515,-0.33543553948402405,0.4171787202358246,-0.06593877077102661,0.2776079773902893,-0.15284323692321777,-0.9055765271186829,0.10919419676065445
HPE,1.1759185791015625,-1.0305695533752441,1.1200618743896484,-0.38186511397361755,-0.4472914934158325,0.8529367446899414,-0.9645060300827026,-0.11987321823835373,0.4321267008781433,0.6160603761672974,0.0737556517124176,-0.6180367469787598,0.9769995212554932,-0.3531526029109955,0.7398856282234192,-0.10636522620916367,-0.5032234787940979,-0.2797768712043762
HPQ,1.616206169128418,-0.8019449710845947,0.9758470058441162,-0.39706942439079285,0.09986965358257294,0.016608798876404762,-0.4033547043800354,-0.3497290313243866,0.31201836466789246,0.6915809512138367,-1.2024835348129272,0.6195528507232666,0.46478909254074097,-0.780746340751648,0.879063069820404,-0.3668205738067627,-0.044436246156692505,-0.5172458291053772
HRL,0.04572930932044983,-0.22857917845249176,0.4473528265953064,-0.6510630249977112,-0.12516482174396515,0.48366114497184753,-0.12037402391433716,0.4400988817214966,-0.639597475528717,0.43284401297569275,0.14298512041568756,-0.3468964099884033,0.841365396976471,0.07899004220962524,0.04977515712380409,0.37163329124450684,-0.43328312039375305,-0.3475515842437744
HSIC,0.804078996181488,-0.09948889166116714,0.8960294127464294,-0.6977118253707886,0.25774049758911133,0.20336337387561798,-0.530937910079956,0.11438972502946854,-0.22974398732185364,0.15523028373718262,0.23363228142261505,0.2372516244649887,0.2669870853424072,0.8377349972724915,-0.35553091764450073,-0.5324535369873047,-0.8019228577613831,0.17763902246952057
HST,0.8299537301063538,-0.4600518047809601,0.8018796443939209,-0.45688101649284363,-0.07501610368490219,0.30544403195381165,-0.9362452030181885,1.0121123790740967,-0.228145569562912,0.36683565378189087,0.27999088168144226,-0.4160115420818329,-0.16945227980613708,-0.38460850715637207,-0.0773584246635437,-0.6898933053016663,-0.95378178358078,0.18006207048892975
HSY,0.30745741724967957,-0.7547383308410645,0.7736814022064209,-0.592395007610321,-0.05042436346411705,0.17886017262935638,-0.2779042720794678,0.17582690715789795,-1.0890510082244873,0.6325186491012573,0.1822579801082611,0.36861711740493774,0.19776423275470734,0.33965468406677246,0.0648677870631218,-0.08564581722021103,-0.39679792523384094,0.36677348613739014
HUM,0.2333768904209137,-1.3573846817016602,1.1750026941299438,-0.6347620487213135,-0.4098392724990845,0.7245321869850159,-0.6504709124565125,-0.2856423854827881,-0.2550549805164337,0.9122346043586731,-0.42643389105796814,0.3362826704978943,-0.23975642025470734,0.8194231986999512,-0.456832617521286,-0.462397962808609,-0.016671545803546906,0.37424254417419434
HWM,0.9208803772926331,-0.22239471971988678,1.244786262512207,0.12604939937591553,0.1862330436706543,-0.18068081140518188,-0.20267963409423828,0.72542405128479,-0.3958854079246521,0.34049105644226074,-0.8466157913208008,0.2101280391216278,-0.13459867238998413,0.941443145275116,-0.7553993463516235,0.5268117189407349,-0.9128284454345703,-1.0446088314056396
IBM,1.4813872575759888,-0.9334953427314758,0.8459128141403198,-0.2788357436656952,-0.4504503905773163,0.39237937331199646,-0.9262478947639465,0.4269219636917114,-0.6066390872001648,0.40303024649620056,-0.05881505087018013,0.061125677078962326,0.22357511520385742,-0.6192489266395569,0.39298462867736816,-0.375591903924942,-0.40946128964424133,-0.0671815350651741
ICE,0.5169095993041992,-0.5688823461532593,0.7384923100471497,-0.25695711374282837,0.13978728652000427,0.42345476150512695,-0.6458458304405212,0.01287317555397749,-0.9794983863830566,1.0701357126235962,-0.039506394416093826,0.06484437733888626,0.630068838596344,-0.18027327954769135,0.6549147367477417,-0.04940160736441612,-0.2366563081741333,0.24438060820102692
IDXX,0.5559719204902649,-0.2232728898525238,0.8005362153053284,-0.06913053244352341,0.35027050971984863,0.7062373161315918,-0.5969080924987793,-0.04536973685026169,-0.1972981095314026,0.03177202492952347,0.3477395474910736,-0.035935450345277786,0.9504192471504211,0.12399455904960632,0.3702002763748169,-0.15610307455062866,-0.4828418791294098,0.6244868636131287
IEX,0.6818122863769531,-0.7238803505897522,0.7042357325553894,-0.6053056120872498,-0.037466682493686676,0.2467610090970993,-0.2682651877403259,0.3325375020503998,-0.8512740135192871,0.9579916596412659,-0.05820444971323013,-0.1344146579504013,0.33961886167526245,-0.15821745991706848,0.21722058951854706,-0.15543809533119202,-0.5311786532402039,0.3037494719028473
IFF,0.29702168703079224,-0.5123282074928284,0.8974441885948181,-1.0746698379516602,-0.3156011402606964,0.09586804360151291,-0.5032365918159485,0.8995680212974548,-0.6195029616355896,-0.30148011445999146,-0.3874472975730896,-0.23098565638065338,0.3562074601650238,-0.49385058879852295,0.3453928232192993,-0.14492613077163696,-0.4902426302433014,0.023751160129904747
ILMN,0.47993817925453186,-0.8386070728302002,0.5946164131164551,-0.6850027441978455,-0.5545687675476074,0.2811765670776367,-0.5784486532211304,0.3714786171913147,-0.8646010160446167,1.2584810256958008,0.885674774646759,-0.31153184175491333,0.3701784014701843,-0.07065223157405853,0.468731164932251,-0.24151162803173065,-1.0987392663955688,-0.3613438904285431
INCY,-0.015262547880411148,-0.8395189046859741,1.1032042503356934,-0.10699407011270523,-0.8814583420753479,0.8850852251052856,-0.9170050024986267,0.128535658121109,-0.621481716632843,0.3692893385887146,0.34043872356414795,-0.20485156774520874,0.08820002526044846,0.1201060488820076,0.5011904239654541,-1.2536033391952515,0.20864540338516235,-0.267791748046875
INFO,0.5579491853713989,-1.2778046131134033,0.3541487753391266,0.10034279525279999,-0.5790615677833557,1.1859532594680786,-0.6489396691322327,0.27101367712020874,-0.5378880500793457,0.6933502554893494,0.036989886313676834,-0.30604228377342224,1.5765423774719238,-0.14801917970180511,0.5970590710639954,-0.6750348806381226,0.2424364984035492,0.0308045893907547
INTC,1.7162154912948608,-0.9832535982131958,1.0209650993347168,-0.06633879244327545,-0.024137234315276146,0.7191662788391113,-0.6440716981887817,0.5749983787536621,-1.1610044240951538,0.6302993893623352,0.1440010666847229,0.6966970562934875,-0.7476376891136169,-0.40482768416404724,0.35127532482147217,-0.5984746217727661,0.19564898312091827,-0.3494112193584442
INTU,0.8948857188224792,-0.8385004997253418,0.4164586663246155,-0.12049628794193268,0.6239327788352966,0.5047657489776611,-0.9437324404716492,0.863355278968811,-1.047483205795288,1.389487862586975,-0.2069975733757019,-0.20612098276615143,1.251825213432312,0.33047574758529663,0.3122023642063141,-0.5900469422340393,0.29476746916770935,-0.11177808046340942
IP,0.6298521161079407,-0.1766471266746521,0.6061277985572815,-0.6985726356506348,0.09127887338399887,1.3926787376403809,-0.7052785158157349,0.3084847927093506,-0.37922343611717224,-0.15054380893707275,0.6633736491203308,-0.39961448311805725,-0.3953343331813812,0.049962740391492844,0.03593406081199646,-0.5254164934158325,-1.3372642993927002,0.014659206382930279
IPG,0.9198791980743408,-0.2019127607345581,0.3874923586845398,0.44135117530822754,-0.6109853386878967,0.505049467086792,-0.20176410675048828,0.5014026761054993,-0.9341616630554199,1.0141043663024902,-1.0322777032852173,0.6427478790283203,0.5198420882225037,-0.11898919939994812,0.30971118807792664,0.07267804443836212,-0.13947415351867676,-0.7320241928100586
IPGP,1.1161680221557617,-1.07685387134552,0.518079400062561,0.6317774057388306,-0.16080635786056519,0.6101254820823669,-0.29074445366859436,1.1999435424804688,-0.11810754239559174,0.21802538633346558,0.04834916815161705,0.041395124047994614,0.32709136605262756,-1.1658976078033447,-0.17038224637508392,0.1546643078327179,-1.0385991334915161,-0.835131049156189
IQV,0.6979629993438721,-0.8909654021263123,0.9614441990852356,-0.14034411311149597,0.41318902373313904,0.6926413774490356,-0.35814717411994934,0.26098930835723877,-0.9517601132392883,0.9287522435188293,-0.022985195741057396,-0.045639894902706146,0.3542291522026062,0.10942628234624863,1.113835334777832,-0.9782838225364685,-0.3777320384979248,-0.28412699699401855
IR,1.2629424333572388,-0.27857136726379395,0.416810542345047,0.08850856125354767,0.7971048355102539,-0.0662841871380806,-0.6435520052909851,0.22773389518260956,-0.21232831478118896,0.44037607312202454,0.04637480899691582,0.007750483229756355,-0.2796997129917145,-0.7852125763893127,-0.027984928339719772,-0.5772414207458496,-0.4252166152000427,0.25875359773635864
IRM,1.1048576831817627,-0.8190039396286011,0.531887948513031,-0.5956329703330994,-0.2579681873321533,1.073513388633728,-0.38087889552116394,0.5421978235244751,-0.4491950273513794,-0.16909345984458923,-0.03646969422698021,0.18659628927707672,0.24626661837100983,0.31980448961257935,0.3719993233680725,0.039552539587020874,-1.7259759902954102,0.6264286637306213
ISRG,0.5228589177131653,-0.8438091278076172,0.8334873914718628,-0.014496620744466782,0.3966887295246124,0.3766235411167145,-0.5478852987289429,1.098293662071228,-1.2539141178131104,1.0275574922561646,0.07997974008321762,-0.37757229804992676,-0.0799434557557106,0.655188262462616,0.11026672273874283,-0.1661289483308792,-1.2178502082824707,-0.16281470656394958
